Source,RA,DEC,Plx,Gmag,BPmag,RPmag
673332163412736640,118.67133333333334,19.966194444444444,5.7143,19.558,21.1462,18.1537
668501115479895808,118.85000000000001,18.734944444444444,5.6793,17.4241,19.127899,16.1591
670463498920784512,119.31170833333334,20.475055555555553,5.8732,18.5359,20.288799,17.148899
666720039788305920,119.420625,15.684444444444445,5.5048,20.1622,21.5546,18.564501
670414330135404416,119.43124999999999,20.070166666666665,5.458,20.1192,21.5812,18.6392
667645008236564864,119.44854166666667,17.921916666666668,5.2875,20.8156,20.255199,19.2474
675165800915003008,119.472375,23.37086111111111,5.5907,18.1899,19.7206,16.926399
674380474736526464,119.48645833333333,22.771666666666665,5.2454,20.853,21.938999,19.6569
667521897296117760,119.64033333333333,17.14886111111111,5.305,20.9688,21.474199,19.406401
673880746701938048,119.66470833333334,21.24625,5.4345,20.9628,20.8769,19.710501
674084156352425856,119.79666666666667,22.098277777777778,5.5253,20.7833,21.3916,19.376801
674285126461615872,119.82079166666666,22.33761111111111,5.1556,20.4081,21.0429,18.901199
681206380359202432,119.88662500000001,23.751055555555556,5.2781,20.96,21.1731,19.747299
674309143925230848,119.926125,22.424611111111112,5.1861,20.2007,21.483801,18.902
667337209407538432,120.00075,17.152166666666666,5.2674,20.9198,21.590099,19.5755
667367480336097152,120.02833333333334,17.34722222222222,5.3486,20.2063,21.258301,18.6905
670866783465947136,120.13995833333334,20.936555555555557,5.6146,17.9161,19.5324,16.6285
673996337156923392,120.14112499999999,21.492722222222223,5.7863,17.5285,17.378599,17.581301
680357454303318656,120.14645833333334,23.172305555555557,5.3942,20.9243,21.417101,19.4494
669192222963085952,120.17529166666665,18.5195,5.3186,20.7817,20.8997,19.496099
670177179220674944,120.18525,19.782333333333334,5.5281,20.7026,20.5371,18.972601
667238425157543168,120.19341666666668,16.453222222222223,5.2947,20.4461,20.4438,20.1703
655124487081914752,120.21716666666666,16.054194444444445,5.3387,20.8801,21.247601,19.449499
674124082369276160,120.22116666666666,22.381666666666668,5.2387,20.6393,20.4582,18.7862
673998845417805312,120.23395833333333,21.58672222222222,5.2486,14.9719,16.042801,13.9479
670769541109927040,120.25962500000001,20.427,5.4768,19.217,19.269199,18.9231
667250829023293440,120.27612500000001,16.630333333333333,5.7051,19.853,21.155199,18.423599
655127923055958272,120.27754166666666,16.194277777777778,5.6856,18.5222,19.4937,17.0247
670183913730016768,120.29850000000002,19.87863888888889,5.2887,18.7308,20.747601,17.319401
655020926830769024,120.30779166666669,15.50238888888889,5.2143,20.9881,20.583401,19.788799
674114392921040640,120.35845833333335,22.456972222222223,5.7377,18.7529,20.5644,17.392099
668873025288020992,120.40658333333334,17.495250000000002,5.5814,14.4313,15.3746,13.4775
670067335433533184,120.46595833333333,19.235611111111112,5.1837,16.3646,18.032101,15.0985
680364910366775808,120.47804166666668,23.11402777777778,5.2406,18.8036,20.319401,17.523899
669304682384549248,120.53145833333333,18.89913888888889,5.1467,19.878,21.4314,18.3636
670570666944375808,120.58970833333335,20.17402777777778,5.2811,19.5245,21.354401,18.0499
680374531093740160,120.64329166666666,23.293111111111113,5.6172,20.9166,21.296801,19.405399
670970236342847232,120.67325,21.27788888888889,5.3953,20.7319,21.6999,19.075899
671023390857601408,120.69233333333334,21.674833333333336,5.3621,19.7579,21.173901,18.2537
681374571278224256,120.70620833333332,24.77288888888889,5.2261,10.9959,11.3406,10.5281
680143118255981184,120.71091666666666,22.808500000000002,5.9832,20.3925,21.2082,18.8613
668871891416594432,120.71358333333333,17.682805555555557,6.0049,15.3206,16.488899,14.2511
655212482370670592,120.75204166666667,16.21011111111111,5.9664,20.5714,21.6336,19.1791
680168441382789888,120.76000000000002,22.9465,5.2383,17.7866,19.2006,16.528999
669330314750422016,120.76345833333336,19.039722222222224,5.4874,20.7742,21.215799,19.487
669116768976546176,120.79375,18.247500000000002,5.5043,20.8092,21.4338,19.210699
670559809268527232,120.79970833333333,20.176055555555557,5.1085,20.8856,20.930099,19.372
682176218333871360,120.87995833333333,26.313472222222224,5.4706,19.2796,19.252199,18.964399
671003122907797120,120.92183333333334,21.503555555555554,5.2568,16.9505,18.5898,15.6956
669265065607969408,120.99220833333335,18.829055555555556,5.2925,20.784,21.261499,19.4956
668843368541395072,121.02795833333334,17.58625,5.5063,19.8102,21.003401,18.311199
670898699368371968,121.03704166666668,20.910999999999998,5.6124,20.7454,21.145,19.173901
668813166327620736,121.04475,17.368111111111112,5.7709,20.1947,20.730301,18.9263
680073058748666112,121.04879166666666,22.524055555555556,5.7639,18.7974,20.5238,17.405001
654768623269321088,121.07716666666667,15.086472222222223,5.2097,20.3043,21.713499,18.8913
680053615432048640,121.096625,22.261305555555555,5.2302,19.2651,20.7815,17.8787
669328562404885376,121.15549999999999,19.23275,6.0175,20.76,21.2397,19.2356
654947156469796736,121.15579166666667,15.817972222222222,5.6285,15.5221,16.6698,14.3312
668840654119966464,121.16954166666665,17.55588888888889,5.4236,18.9908,20.5217,17.631901
670514213896749056,121.18183333333333,19.942444444444444,5.5515,20.997,21.598101,19.573799
653138910817203072,121.19224999999999,12.91313888888889,5.4809,15.7068,16.880501,14.6
680255131002720128,121.27804166666668,23.050472222222222,5.4488,20.1258,21.641199,18.596001
681776270980312320,121.30300000000001,25.255222222222223,5.1533,20.681,21.0189,19.072399
677026071510978944,121.30504166666667,21.970388888888888,5.8813,20.9538,22.6085,19.6567
654779794480544256,121.31204166666666,15.323277777777777,5.5011,16.829,18.2785,15.6345
670687902371952000,121.33108333333334,20.567,5.0146,20.1044,20.014601,19.593201
670945604705745280,121.33691666666667,21.40758333333333,5.2136,14.6259,15.6138,13.6456
669029392161553280,121.33908333333333,18.447777777777777,5.2404,19.9564,20.7241,18.51
669713876803415936,121.354,19.489305555555557,5.0596,20.9676,21.431,19.520599
670539124705368448,121.37195833333334,20.301000000000002,5.3658,20.1627,21.2925,18.754999
653249957194292992,121.41475000000001,13.333,5.748,20.7237,21.056601,19.203899
653242191893453312,121.42770833333334,13.131,5.5512,20.1513,21.0947,18.709299
670640451574304768,121.44608333333335,20.563444444444446,4.9229,20.8607,21.0688,19.421101
670737693928952576,121.46408333333335,20.950666666666667,5.2206,19.1003,19.0732,18.739599
680271795475843584,121.46445833333334,23.430972222222223,5.3391,20.8007,20.7931,19.4445
654938360376780032,121.50445833333333,15.824194444444444,5.674,19.8654,21.4785,18.4604
681780531586978176,121.54575,25.327749999999998,5.4741,20.8503,21.878201,19.552
653992299340920448,121.608375,14.760388888888889,5.732,18.383,20.1437,17.058201
656682907373350912,121.66262499999999,16.437805555555556,5.7958,19.7765,21.4356,18.1738
669631546575093632,121.70470833333331,18.96936111111111,5.06,18.3198,20.041901,17.0123
668926008004646016,121.71766666666664,17.669694444444445,6.0114,15.2709,16.511499,14.1679
677055517806499840,121.74112500000001,22.166694444444445,5.1752,20.7146,21.3459,19.3657
653975089408462720,121.76954166666667,14.638583333333333,5.6402,15.9969,16.824699,14.931
681875987235720576,121.77266666666667,25.42827777777778,5.9328,19.7443,21.3722,18.131399
670624920973495936,121.778,20.38136111111111,5.1363,20.9064,20.9049,19.6518
676962987030287104,121.79208333333334,21.739333333333335,5.0943,20.4933,21.629801,18.790501
670643509590438784,121.79379166666666,20.584916666666665,6.1846,19.7272,21.4685,18.2369
654906371462726400,121.815875,15.676916666666665,5.0356,20.4546,21.186001,19.146099
677068303924597760,121.82816666666666,22.374694444444444,5.582,17.0828,18.7181,15.7572
656736444141654528,121.8705,16.923361111111113,6.0739,16.1422,17.5222,14.9822
656913980909772928,121.89033333333333,17.620527777777777,5.2575,19.0825,20.52,17.6761
656737779877371392,121.90758333333333,16.97883333333333,6.2986,20.7046,21.336,19.1635
676983912110750080,121.93937500000001,21.782888888888888,5.2694,18.6983,20.281,17.3356
676744669548644352,122.00541666666666,21.341194444444444,5.0467,17.7287,19.317699,16.436001
677192029046925056,122.02441666666665,22.885055555555557,5.7983,19.7943,21.3445,18.165501
676739957968627584,122.05049999999999,21.246583333333334,5.9971,20.5605,20.253099,19.9695
676996938748138240,122.06379166666666,22.018583333333332,4.8947,19.3067,20.705299,17.8836
670678354660870144,122.09079166666668,20.887999999999998,6.3215,18.0804,19.7686,16.770599
677175884263863680,122.16654166666666,22.793750000000003,5.0532,19.6065,21.0413,18.128599
676797682329187328,122.17954166666667,21.836972222222222,5.4743,20.8224,21.228901,19.896099
681114502418610688,122.18870833333332,25.303472222222222,5.6517,17.7116,19.431801,16.4032
681139756826905728,122.21912499999999,25.41888888888889,5.4271,19.009,20.826599,17.6068
669774105129656320,122.25341666666667,19.55563888888889,5.122,20.1134,21.338699,18.6604
669348010016124032,122.34916666666666,18.273722222222222,4.9166,20.8095,21.314301,19.430599
680634982206193024,122.35970833333334,23.780555555555555,6.2432,15.8946,0.0,0.0
669581759314350208,122.37233333333334,19.455583333333333,4.8906,19.3024,20.682199,17.907
677604208467287936,122.37270833333332,23.339666666666666,4.999,18.7391,20.662701,17.3277
669905771649188992,122.40154166666667,20.61302777777778,5.5979,20.4528,20.939199,19.01
683529236111574144,122.45316666666669,26.737722222222224,5.399,20.4592,21.010401,19.1474
683425229183721728,122.45454166666667,26.136777777777777,6.0271,18.5884,20.4401,17.282801
676733429618614656,122.55429166666666,21.570833333333333,6.3103,19.3228,21.0182,17.883301
654067448385405568,122.56058333333333,15.188416666666667,5.0661,17.4985,19.0028,16.309
654016492893580416,122.56641666666665,14.691333333333333,5.1631,16.4577,17.802401,15.3103
682667253354846592,122.57591666666666,25.892944444444446,5.0947,8.75413,8.90433,8.53547
677206773670233344,122.61141666666666,23.06188888888889,6.1565,16.7975,18.4491,15.513
683432891407400064,122.65554166666666,26.272166666666667,5.1049,20.7649,21.6777,19.5282
676732604985066368,122.67104166666667,21.544833333333337,5.0341,19.9214,21.048401,18.483801
669417695858669824,122.67824999999999,19.12075,6.2051,15.9426,17.497101,14.6976
653623653707480448,122.717,13.700833333333332,5.4758,17.9436,19.577299,16.422701
656643874709861888,122.72062499999998,17.1435,5.1386,20.0818,20.0952,19.5762
656465036568844672,122.73875000000001,16.52811111111111,5.5702,14.8886,15.9759,13.8531
653825899424980608,122.74524999999998,14.62938888888889,5.7958,6.1901,6.21894,6.18218
655640707789852032,122.76041666666669,15.734416666666666,5.1906,20.0266,21.626699,18.4744
677534389479076096,122.76275,23.054833333333335,5.2306,18.3818,20.1357,17.0354
677153168184549120,122.76829166666667,22.841416666666664,5.2352,20.5611,22.3622,19.025999
676716181029742336,122.77416666666669,21.42188888888889,6.2734,19.8532,21.1399,18.3596
669562968833983232,122.78770833333333,19.384305555555557,6.355,13.6397,14.4628,12.7584
656867281728900864,122.79616666666666,17.509833333333333,5.5188,18.599,20.537701,17.1733
669399515264804096,122.80195833333335,18.92102777777778,5.5871,20.4694,21.7314,19.0749
677639702077862912,122.81020833333332,23.69761111111111,5.8071,17.8263,19.371901,16.5774
669571966790180096,122.816375,19.43425,6.2027,20.4944,21.537001,19.024099
669616432586758400,122.83166666666668,19.776527777777776,5.2888,17.5488,19.427099,16.2157
657326538286835840,122.91024999999999,18.178805555555556,5.304,20.6335,20.9046,19.3899
650600344626002688,122.94595833333334,13.417722222222222,5.7652,15.8992,17.224899,14.7481
683672413141185792,122.94916666666668,27.429472222222223,5.413,20.5083,21.6161,19.052601
656621850119559296,122.96170833333335,16.915555555555553,4.882,20.9307,20.9788,19.5905
677530511125504896,122.97229166666668,22.96947222222222,5.9129,15.7406,17.051001,14.6059
653839329787237632,123.00641666666667,14.727555555555556,5.091,18.9428,0.0,0.0
655681565814562560,123.01820833333333,16.043666666666667,5.0018,17.3619,18.8901,16.134701
648906302148170240,123.07212499999999,10.895638888888888,5.5728,18.3115,19.9972,17.012199
677512880282742912,123.13224999999998,22.794222222222224,5.2599,18.4879,20.1611,17.125999
675931030944290560,123.14904166666666,20.944055555555554,5.3039,17.8912,19.6527,16.557301
677524395092140544,123.15324999999999,23.00975,5.8259,20.9135,20.937599,19.288
649907446141414912,123.180875,12.4225,5.2203,12.1731,12.6559,11.5548
649907480501152640,123.18358333333333,12.424,5.3187,15.9252,17.360901,14.7278
677568169398708608,123.21020833333331,23.310750000000002,5.2593,13.8091,14.6016,12.948
655370438383324800,123.21558333333333,15.235388888888888,5.6702,20.8045,21.23,19.2971
680861893918177024,123.21895833333333,24.82713888888889,5.0626,16.9405,18.666201,15.6608
683616853444675072,123.22670833333332,27.25888888888889,5.824,18.5255,20.175301,17.160999
675642477861660672,123.24695833333334,20.248250000000002,5.7613,16.281,17.679899,15.1026
653741885569885440,123.26220833333333,14.243777777777776,5.7012,20.6316,21.0439,19.3053
653781747161312512,123.27608333333333,14.45647222222222,4.9183,14.6895,15.6808,13.7101
655617072585794560,123.37391666666666,15.745333333333333,5.1203,13.189,13.8321,12.4379
669525134468886656,123.39404166666667,19.250055555555555,5.2791,20.4625,0.0,0.0
682367365854694656,123.39466666666665,25.040805555555558,5.7896,16.4526,17.827499,15.2949
677546346668228224,123.40466666666667,23.070833333333333,5.2568,20.0357,20.8969,18.524401
669557329543119488,123.42029166666669,19.724555555555554,4.9603,20.5485,20.6266,19.0385
657313271135457024,123.42741666666667,18.461222222222222,4.7796,20.9798,20.4133,19.441099
656605735407357952,123.42941666666667,17.127555555555556,5.7063,20.8064,20.5536,20.108
655374248018728192,123.45729166666666,15.27052777777778,6.001,20.8052,21.608101,19.292601
675866468995985792,123.61704166666667,20.687472222222222,5.3337,17.4554,19.0781,16.1758
650536362499147008,123.62254166666665,13.259166666666667,5.5228,20.4435,20.612,19.0853
655602499762759040,123.62362499999999,15.68888888888889,5.4203,20.9798,20.736099,19.967199
655606489786539136,123.64699999999999,15.781083333333335,5.6289,14.5823,15.5563,13.6099
675544449528428416,123.65895833333332,19.586444444444442,5.3891,20.5854,21.051701,19.190001
655807666054243200,123.66241666666664,16.52836111111111,5.0416,17.3579,18.889299,16.150999
655281790258622080,123.67662499999999,14.707694444444444,5.4754,20.3453,20.8848,19.058599
682376952221664256,123.68491666666665,25.24763888888889,5.8316,18.0912,19.624599,16.8085
676045311432971520,123.68529166666666,21.408583333333333,5.5158,20.9593,21.465799,19.5488
682378532769622016,123.692875,25.326833333333333,5.3239,17.8698,19.591999,16.559099
682322900057383936,123.69608333333332,25.019916666666667,5.3551,19.9162,21.983801,18.3472
655355663695932288,123.70179166666665,15.064472222222223,6.0704,19.6927,19.8888,19.309401
655835703600619008,123.70524999999998,16.87811111111111,6.1216,19.5094,20.876699,17.9571
657419309582934016,123.706375,18.770444444444443,5.0052,19.8298,21.090099,18.1556
677339501044938496,123.71845833333332,22.837777777777777,4.9565,20.8015,20.327499,19.2903
649079788764017408,123.81320833333335,11.941833333333333,5.2205,13.8037,14.7245,12.8608
649079784468950912,123.81462499999999,11.941888888888888,5.3513,19.0451,20.7404,17.5373
682415740070332416,123.83291666666666,25.62327777777778,5.0411,20.7249,20.5098,19.922001
650632024304789248,123.83362500000001,13.370194444444445,6.0286,16.0204,17.5529,14.8089
655831855309999744,123.83495833333332,16.834,6.3148,14.9063,15.9626,13.8888
684219110938583424,123.87229166666665,28.66916666666667,5.7092,17.3914,19.040001,16.1434
676096988480586624,123.91125,21.852444444444444,6.4942,17.3788,19.0226,16.084499
675601177456195456,123.93295833333332,20.22222222222222,6.2818,17.9151,19.5145,16.6222
682512226511657216,123.945875,25.76152777777778,5.1572,16.7501,18.073099,15.6103
655817527299103360,123.96366666666665,16.704416666666667,5.136,16.2389,17.7766,15.0186
650450600588980096,123.96408333333335,13.409916666666668,6.0626,16.1845,17.532101,15.0363
650450604886004992,123.9685,13.40613888888889,5.5304,14.1982,15.1767,13.2142
657440990577798912,123.96904166666667,18.824083333333334,6.459,16.6029,18.1733,15.3824
656974724633297152,123.978875,17.246000000000002,5.2743,20.7996,21.2365,19.774599
655392355600284672,124.01495833333335,15.451722222222221,5.4512,20.9264,21.0769,19.340099
663511703512536064,124.01729166666668,19.287333333333336,6.1753,17.5322,17.492001,17.539101
677474264233148800,124.0352916666667,23.545722222222224,5.3877,16.9653,18.4522,15.7463
657427727718788992,124.06425000000002,18.742694444444446,5.5396,19.0988,20.7938,17.710699
677474809693286912,124.07304166666668,23.596444444444444,5.9549,20.9987,20.721701,19.499001
649461211922665600,124.116375,12.122111111111112,5.3496,20.8606,21.310301,19.8144
657422539396616064,124.15562500000001,18.640583333333332,5.171,18.8609,20.541401,17.441299
676027989830332416,124.18541666666668,21.5915,5.0262,17.373,19.0289,16.0909
677442511538936448,124.18645833333335,23.121333333333332,5.0279,20.915,0.0,0.0
655513989073389824,124.22620833333336,15.836666666666668,4.7857,20.603,20.084101,20.1406
663455624121628288,124.22658333333334,19.087777777777777,5.342,18.7157,20.480101,17.3533
675767959626673152,124.23395833333335,20.82938888888889,4.8654,17.1851,16.9991,17.3244
675705253104311808,124.26050000000001,20.47072222222222,5.2794,17.2142,18.6695,16.008699
663459236192175744,124.262375,19.15986111111111,4.7611,17.0819,18.58,15.8676
656198984818161664,124.27891666666667,16.88275,5.2645,18.2104,19.716801,16.829399
655538457504123392,124.29195833333333,15.934166666666666,5.5856,13.6881,14.4689,12.8369
675804277870111232,124.29287500000001,20.966666666666665,5.2642,20.9329,0.0,0.0
683269717007961856,124.29287500000001,27.66075,5.7423,19.8936,20.6896,18.3841
675818189267650176,124.31041666666665,21.193666666666665,6.1774,19.5522,19.2815,19.3165
676494663796266112,124.32833333333333,22.140194444444443,4.819,18.3025,19.8841,16.9667
679332679402625152,124.40833333333333,25.07061111111111,5.0826,15.9065,17.091,14.8263
675714972613353856,124.421875,20.657638888888886,5.7045,18.3902,18.350401,18.290501
683168188276900864,124.42675,27.08636111111111,5.4954,18.1284,19.6917,16.837999
663570183787134336,124.43362499999999,19.886944444444445,4.9304,16.1741,17.5541,15.0157
656145800239280896,124.43512499999999,16.719944444444444,5.8098,17.5602,19.2584,16.276699
657215552037068544,124.43804166666665,18.38238888888889,4.961,18.0949,19.819901,16.778299
676517959699594880,124.45816666666666,22.440472222222223,4.8356,20.7582,21.247499,19.411699
676517203785090432,124.464375,22.426361111111113,4.939,19.7116,20.9734,18.2721
682556408839342720,124.48016666666666,26.293833333333335,4.9971,20.6864,20.734699,19.372801
649390980617186816,124.48516666666667,11.837611111111112,5.2877,19.32,20.6159,17.8771
655534433119941248,124.49670833333333,16.014333333333333,5.6796,20.7682,21.2756,19.498301
683146919598868864,124.497375,26.821805555555557,6.158,19.4965,20.7855,18.005899
676443089829353728,124.50054166666668,22.045805555555557,5.9161,19.7287,21.172001,18.2197
682570706786179072,124.527375,26.424555555555557,5.1911,7.16461,7.25407,7.06051
682570221454404992,124.54025000000001,26.377861111111113,5.5538,20.7301,21.752501,19.2467
683142006156317312,124.55666666666667,26.714305555555555,5.3118,12.5921,13.1425,11.914
683261921642933248,124.58375000000002,27.688833333333335,5.5708,20.2144,21.661501,18.711599
677430416910602496,124.58645833333335,23.40897222222222,5.211,16.5755,17.9226,15.3625
676198757729301376,124.58820833333333,21.46188888888889,5.1219,18.1188,19.5644,16.830299
663447313363041152,124.59433333333335,19.118583333333333,4.7519,13.7917,14.4786,13.0056
677484400354688000,124.62429166666668,23.548305555555558,4.7699,20.3139,21.3442,18.9835
679214649405187840,124.65104166666666,24.32911111111111,4.841,20.9356,20.565399,19.630301
663551487792159616,124.66433333333336,19.68425,4.9458,20.7714,21.4667,19.191
652408491498497280,124.70795833333334,15.039666666666667,4.9014,16.4192,17.899099,15.2262
675747064609428864,124.72141666666668,20.876333333333335,4.9744,20.8219,21.118401,19.2526
676181238560019456,124.73579166666669,21.28938888888889,4.8864,17.9099,19.5249,16.579599
676600835387943424,124.75791666666667,22.516555555555556,4.7425,20.459,20.921101,19.0674
650412907955965952,124.84366666666666,13.394472222222221,5.5751,19.6421,21.325701,18.2603
676622417599790848,124.84854166666666,22.714416666666665,6.1118,15.9942,17.163,14.9237
683353352906648192,124.87416666666667,27.727999999999998,5.6119,13.4723,14.2216,12.6457
682988040168527872,124.97070833333332,26.955861111111112,6.234,16.2342,17.651199,15.0607
663278194729569280,124.98025,19.00411111111111,5.3098,17.1801,18.6905,15.9526
663176348169086848,125.02508333333334,18.534555555555556,5.6748,20.7932,20.924601,19.469601
677416849110496128,125.03295833333334,23.29527777777778,5.4644,16.8919,18.458,15.6724
652020192094396544,125.03487500000003,14.105583333333334,6.0243,17.1088,18.703501,15.8682
676655540387545472,125.03666666666668,23.065416666666668,5.6827,15.6395,16.873199,14.5314
676652482370831488,125.04554166666668,23.049972222222223,5.4955,15.3778,16.6278,14.0735
649586556249163136,125.07483333333334,12.660277777777779,4.9347,20.3109,21.3228,18.914101
651928657751421824,125.10308333333334,13.739277777777778,5.2263,17.2064,18.837099,15.9546
649163347350787200,125.13508333333334,11.401388888888889,5.7357,19.2661,19.504499,18.9084
663712845420786304,125.16770833333334,20.587944444444442,5.7737,17.2658,18.642401,16.039101
676211818727121152,125.18941666666669,21.51886111111111,5.4752,14.4156,15.3699,13.4473
649214302842377600,125.19191666666669,11.825055555555556,5.8158,19.7747,20.9807,18.361
663188618891753600,125.20462500000001,18.738694444444445,4.8731,9.29945,9.50066,8.99571
663169373142197120,125.20620833333334,18.508666666666667,5.0982,20.8761,21.058399,19.3578
663289396004237312,125.25520833333333,19.272416666666665,5.6051,17.4898,18.954,16.2836
655945379886042496,125.25745833333333,16.498361111111112,4.9531,13.8635,14.6455,13.0114
651953667344001152,125.26179166666667,13.844916666666668,5.0577,19.949,21.275801,18.5571
676163882595611136,125.28445833333332,21.49736111111111,6.5504,20.9386,21.905701,19.475901
656380992648581248,125.29658333333332,17.952916666666667,5.0903,20.748,21.4188,19.478201
652828706800656640,125.30037499999999,15.588000000000001,5.7201,20.5815,20.9944,19.071301
676113030182177408,125.31212500000001,20.994805555555555,5.2185,19.5415,19.428801,19.4979
679146514043447936,125.36391666666667,24.50958333333333,6.3827,18.5237,20.453699,17.113199
682980274867629184,125.36508333333333,27.042805555555557,5.2495,15.6313,16.9491,14.4883
652359460152062336,125.37541666666665,14.975611111111112,5.0189,17.7281,19.262501,16.4069
664076195356574848,125.403625,20.617611111111113,4.8881,20.457,20.4025,19.001499
662402055761471488,125.40374999999999,18.211944444444445,5.3371,16.8998,18.316299,15.7065
663398591253110016,125.41824999999999,19.632833333333334,5.9718,17.9098,19.574301,16.591
600563490294006400,125.42991666666667,9.979083333333334,5.5041,19.3526,20.8505,17.9303
663386977661550336,125.45958333333333,19.489,5.5056,8.6882,8.85496,8.44117
656328624110504704,125.47533333333334,17.838166666666666,4.7243,18.8593,20.6269,17.448299
652818987292362240,125.47941666666667,15.652805555555556,5.2756,20.4898,21.5467,18.9767
676140036937172096,125.494375,21.179000000000002,4.7703,20.9305,21.889999,19.490601
663645947010260352,125.50741666666666,20.326722222222223,5.3055,16.4263,17.7166,15.2577
663619451354448128,125.508875,19.999722222222225,5.7381,12.3773,13.0418,11.6078
707417436190975360,125.51783333333334,28.362444444444446,5.8269,16.274,17.6931,15.0131
707417436190331904,125.51795833333334,28.362111111111112,5.8624,18.8065,0.0,0.0
656076049970673920,125.51870833333334,17.066444444444446,4.8074,16.3774,17.814899,15.1975
663366975997565952,125.52833333333334,19.229611111111108,5.4304,20.9471,20.772301,19.5793
663196964011529472,125.529375,18.713444444444445,6.4115,20.9633,20.738501,19.6984
663198716358772608,125.53708333333334,18.80902777777778,4.692,19.8526,21.114599,18.3564
664103687441977728,125.54020833333334,20.975666666666665,6.3125,20.8485,21.5392,19.408199
649573499547886208,125.547125,12.905000000000001,4.9617,20.1241,20.9755,18.6504
652386978004518144,125.556625,15.297666666666666,6.2563,19.8959,21.069201,18.3915
663220912749795840,125.60366666666668,19.057055555555557,5.8263,20.8912,20.8985,19.096001
664084892667242496,125.611625,20.787361111111114,5.0812,16.0261,17.3536,14.8777
663427109835880192,125.62904166666668,19.895694444444445,4.9438,10.5533,10.8465,10.1266
678157331536292352,125.64375000000001,23.289944444444448,4.7229,19.6167,21.142099,18.201401
656002004734604416,125.65808333333334,16.697583333333334,5.6515,18.1201,19.873699,16.837601
678154518334157952,125.67254166666669,23.29088888888889,4.9736,17.0195,18.4426,15.829
682909768684663296,125.686,26.694027777777777,4.9096,13.9996,14.7909,13.1372
663200850958665088,125.71404166666667,18.800666666666668,5.3329,17.1369,18.690001,15.9084
676263049100512256,125.71525000000001,21.669472222222222,5.2271,15.6884,16.9112,14.5543
676263049100512384,125.71591666666669,21.669694444444445,5.0402,15.5599,16.693899,14.3952
652160959645527936,125.71670833333333,14.7245,4.893,19.388,20.805799,18.007299
679084391637789056,125.72183333333334,24.416444444444444,4.8019,20.6793,20.014601,20.3272
652147834225393280,125.728375,14.610111111111111,4.9564,19.9703,20.0324,19.573999
656303683237508736,125.74804166666668,17.509305555555557,6.1363,15.2775,16.4431,14.2003
652118216130748672,125.75783333333334,14.414555555555555,4.961,18.275,19.882299,16.967501
651942539085915520,125.76370833333331,13.830222222222222,6.4224,11.5863,12.0149,11.0205
678211619923847552,125.77295833333334,23.8495,4.8332,20.4768,21.237801,19.038401
656009907474410496,125.7755,16.819777777777777,5.008,9.31985,9.56073,8.96674
683109909865465088,125.78716666666665,27.45575,5.2002,20.9218,21.689301,19.394199
679793679716966656,125.7895,25.773305555555556,4.8463,20.9131,22.2416,19.5907
652851074991973376,125.81279166666664,15.86,5.3765,20.4909,20.312401,19.780001
676270432143785728,125.85879166666666,21.761277777777778,4.7126,19.2063,20.561501,17.8528
663299429047117952,125.86366666666666,18.99961111111111,4.9299,16.5579,17.947399,15.0782
663299429048377856,125.863875,18.999333333333333,4.7139,17.7321,0.0,0.0
678099813334157056,125.87370833333333,23.038444444444448,4.8923,18.8582,20.393,17.510201
652063309270346752,125.87812499999998,14.20436111111111,5.1532,20.8304,21.146,19.629999
652172096497316864,125.88345833333332,14.919777777777778,5.4658,17.3479,19.067499,16.072201
678087894801564800,125.88895833333332,23.002166666666668,5.0061,17.0891,18.586399,15.8531
652860317760376192,125.89658333333334,15.998222222222221,5.5058,20.0862,21.4543,18.8057
664135603344873984,125.91045833333331,21.26125,5.0637,20.5217,21.0546,18.9596
679072846764682496,125.94504166666667,24.296583333333334,5.7816,18.3028,20.103701,16.9624
649340922774498816,125.97441666666666,12.282222222222224,6.0303,13.482,14.3636,12.5619
601178873208570496,125.98899999999999,11.316361111111112,5.3329,20.8949,21.2794,19.494301
662431566479341952,126.02679166666667,18.53175,5.8852,19.5334,21.2171,18.129999
656098826180222464,126.04316666666668,17.326444444444444,5.213,19.301,21.011,17.841101
678082946999234432,126.05258333333335,22.922333333333334,4.9857,16.1344,17.374001,15.0004
683059435413053312,126.07679166666668,27.384999999999998,5.5937,18.4122,19.9186,17.077499
662428512760038528,126.10362500000001,18.53136111111111,4.9207,9.83993,10.0849,9.47767
679880644213773824,126.10733333333334,26.325388888888888,4.8786,18.7995,18.7904,18.747101
652957693259051520,126.10925,16.20122222222222,5.0617,20.2097,21.3011,18.7673
680005717957464704,126.11970833333334,26.81511111111111,6.2745,11.643,12.1092,11.0487
676256486390524288,126.13750000000002,21.739361111111112,5.1553,9.84402,10.0867,9.47753
663335811714167552,126.13833333333334,19.29527777777778,5.3804,16.1115,17.5277,14.7902
683117434646902400,126.13979166666668,27.653694444444444,6.1901,19.4938,20.795601,18.0935
679552989748836608,126.19104166666668,25.08833333333333,5.5204,19.706,21.023899,18.2708
662555021020422912,126.19466666666666,19.03827777777778,5.2107,20.1547,20.063,19.644501
649292166305729024,126.19837500000001,12.290805555555556,5.0289,20.7965,20.486401,19.836901
663365227947196032,126.20745833333334,19.708555555555556,5.8235,15.042,16.2616,13.9429
662554956596850304,126.23166666666667,19.051222222222222,5.963,19.5911,20.528799,18.0749
